371,"CIJAGAMULYA, 45591",1034
372,"CIKUBANGMULYA, 45591",1034
373,"CIOMAS, 45591",1034
374,"CIPUTAT, 45591",1034
375,"DUKUHDALEM, 45591",1034
376,"GERESIK, 45591",1034
377,"KADURAMA, 45591",1034
378,"KAPANDAYAN, 45591",1034
379,"KARANGKAMULYAN, 45591",1034
380,"KERAMATMULYA, 45591",1034
381,"LEBAKSIUH, 45591",1034
382,"MEKARJAYA, 45591",1034
383,"PADARAMA, 45591",1034
384,"PAJAWANLOR, 45591",1034
385,"PAMIJAHAN, 45591",1034
386,"PANGKALAN, 45591",1034
387,"SIDARAJA, 45591",1034
388,"SUKADANA, 45591",1034
389,"SUKARAJA, 45591",1034
390,"CIBEUREUM, 45588",1035
391,"CIMARA, 45588",1035
392,"KAWUNGSARI, 45588",1035
393,"RANDUSARI, 45588",1035
394,"SUKADANA, 45588",1035
395,"SUKARAPIH, 45588",1035
396,"SUMURWIRU, 45588",1035
397,"TARIKOLOT, 45588",1035
398,"BANTARPANJANG, 45587",1036
399,"CIANGIR, 45587",1036
400,"CIBINGBIN, 45587",1036
401,"CIPONDOK, 45587",1036
402,"CISAAT, 45587",1036
403,"CITENJO, 45587",1036
404,"DUKUHBADAG, 45587",1036
405,"SINDANGJAWA, 45587",1036
406,"SUKAHARJA, 45587",1036
407,"SUKAMAJU, 45587",1036
408,"BUNDER, 45595",1037
409,"CIBULAN, 45595",1037
410,"CIDAHU, 45595",1037
411,"CIEURIH, 45595",1037
412,"CIHIDEUNGGIRANG, 45595",1037
413,"CIHIDEUNGHILIR, 45595",1037
414,"CIKEUSIK, 45595",1037
415,"DATAR, 45595",1037
416,"JATIMULYA, 45595",1037
417,"KERTAWINANGUN, 45595",1037
418,"LEGOK, 45595",1037
419,"NANGGELA, 45595",1037
420,"BABAKANJATI, 45556",1038
421,"BUNIGEULIS, 45556",1038
422,"CIBUNTU, 45556",1038
423,"INDAPATRA, 45556",1038
424,"JAMBUGEULIS, 45556",1038
425,"KARANGMUNCANG, 45556",1038
426,"KOREAK, 45556",1038
427,"PANAWUAN, 45556",1038
428,"SANGKANMULYA, 45556",1038
429,"SANGKANURIP, 45556",1038
430,"TIMBANG, 45556",1038
431,"BABAKANMULYA, 45552",1039
432,"CIGADUNG, 45552",1039
433,"CIGUGUR, 45552",1039
434,"CILEULEUY, 45552",1039
435,"CIPARI, 45552",1039
436,"CISANTANA, 45552",1039
437,"GUNUNGKELING, 45552",1039
438,"PUNCAK, 45552",1039
439,"SUKAMULYA, 45552",1039
440,"WINDUHERANG, 45552",1039
441,"ASAM, 33135",103
442,"BINTANG, 33138",103
443,"KERAMAT, 33134",103
444,"MASJID JAMIK, 33132",103
445,"MELINTANG, 33136",103
446,"PARIT LALANG, 33137",103
447,"PASIR PUTIH, 33139",103
448,"PINTU AIR, 33133",103
449,"BUNGURBERES, 45585",1040
450,"CILEBAK, 45585",1040
451,"CILIMUSARI, 45585",1040
