330,"MIMIKA, KAB.",24
331,"NABIRE, KAB.",24
332,"NDUGA, KAB.",24
333,"PANIAI, KAB.",24
334,"PEGUNUNGAN BINTANG, KAB.",24
335,"PUNCAK, KAB.",24
336,"PUNCAK JAYA, KAB.",24
337,"SARMI, KAB.",24
338,"SUPIORI, KAB.",24
339,"TOLIKARA, KAB.",24
340,"WAROPEN, KAB.",24
341,"YAHUKIMO, KAB.",24
342,"YALIMO, KAB.",24
343,"FAKFAK, KAB.",25
344,"KAIMANA, KAB.",25
345,"MANOKWARI, KAB.",25
346,"MANOKWARI SELATAN, KAB.",25
347,"MAYBRAT, KAB.",25
348,"PEGUNUNGAN ARFAK, KAB.",25
349,"RAJA AMPAT, KAB.",25
350,"SORONG, KAB.",25
351,"SORONG, KOTA",25
352,"SORONG SELATAN, KAB.",25
353,"TAMBRAUW, KAB.",25
354,"TELUK BINTUNI, KAB.",25
355,"TELUK WONDAMA, KAB.",25
356,"BENGKALIS, KAB.",26
357,"DUMAI, KOTA",26
358,"INDRAGIRI HILIR, KAB.",26
359,"INDRAGIRI HULU, KAB.",26
360,"KAMPAR, KAB.",26
361,"KEPULAUAN MERANTI, KAB.",26
362,"KUANTAN SINGINGI, KAB.",26
363,"PEKANBARU, KOTA",26
364,"PELALAWAN, KAB.",26
365,"ROKAN HILIR, KAB.",26
366,"ROKAN HULU, KAB.",26
367,"SIAK, KAB.",26
368,"MAJENE, KAB.",27
369,"MAMASA, KAB.",27
370,"MAMUJU, KAB.",27
371,"MAMUJU UTARA, KAB.",27
372,"POLEWALI MANDAR, KAB.",27
373,"BANTAENG, KAB.",28
374,"BARRU, KAB.",28
375,"BONE, KAB.",28
376,"BULUKUMBA, KAB.",28
377,"ENREKANG, KAB.",28
378,"GOWA, KAB.",28
379,"JENEPONTO, KAB.",28
380,"LUWU, KAB.",28
381,"LUWU TIMUR, KAB.",28
382,"LUWU UTARA, KAB.",28
383,"MAKASSAR, KOTA",28
384,"MAROS, KAB.",28
385,"PALOPO, KOTA",28
386,"PANGKAJENE KEPULAUAN, KAB.",28
387,"PAREPARE, KOTA",28
388,"PINRANG, KAB.",28
389,"SELAYAR (KEPULAUAN SELAYAR), KAB.",28
390,"SIDENRENG RAPPANG/RAPANG, KAB.",28
391,"SINJAI, KAB.",28
392,"SOPPENG, KAB.",28
393,"TAKALAR, KAB.",28
394,"TANA TORAJA, KAB.",28
395,"TORAJA UTARA, KAB.",28
396,"WAJO, KAB.",28
397,"BANGGAI, KAB.",29
398,"BANGGAI KEPULAUAN, KAB.",29
399,"BUOL, KAB.",29
400,"DONGGALA, KAB.",29
401,"MOROWALI, KAB.",29
402,"PALU, KOTA",29
403,"PARIGI MOUTONG, KAB.",29
404,"POSO, KAB.",29
405,"SIGI, KAB.",29
406,"TOJO UNA-UNA, KAB.",29
407,"TOLI-TOLI, KAB.",29
408,"BAU-BAU, KOTA",30
409,"BOMBANA, KAB.",30
410,"BUTON, KAB.",30
411,"BUTON UTARA, KAB.",30
412,"KENDARI, KOTA",30
413,"KOLAKA, KAB.",30
414,"KOLAKA UTARA, KAB.",30
415,"KONAWE, KAB.",30
416,"KONAWE SELATAN, KAB.",30
417,"KONAWE UTARA, KAB.",30
418,"MUNA, KAB.",30
419,"WAKATOBI, KAB.",30
420,"BITUNG, KOTA",31
421,"BOLAANG MONGONDOW (BOLMONG), KAB.",31
422,"BOLAANG MONGONDOW SELATAN, KAB.",31
423,"BOLAANG MONGONDOW TIMUR, KAB.",31
424,"BOLAANG MONGONDOW UTARA, KAB.",31
425,"KEPULAUAN SANGIHE, KAB.",31
426,"KEPULAUAN SIAU TAGULANDANG BIARO (SITARO), KAB.",31
